Age,Gender,Max_BPM,Avg_BPM,Resting_BPM,Calories_Burned,Exercise_Type,Fat_Percentage,Water_Intake (liters),BMI,Exercise_Duration_Seconds,Height_cm,Weight_kg,VO2Max,Distance_m,Temperature_C,Water_Intake_Liters
45.0,FEMALE,182.0,130.0,59.0,433.0,CARDIO,27.7,2.5,15.73,2664.0,179.0,50.4,,0.0,23,0.92
40.0,MALE,166.0,133.0,58.0,666.0,YOGA,27.0,2.7,26.99,3276.0,174.0,81.7,,0.0,39,1.99
31.0,MALE,182.0,157.0,52.0,484.0,STRENGTH_TRAINING,20.0,3.2,18.79,2016.0,162.0,49.3,,0.0,7,1.28
41.0,FEMALE,166.0,131.0,68.0,1138.0,YOGA,19.4,2.7,23.01,6948.0,164.0,61.9,,0.0,23,2.41
19.0,FEMALE,193.0,164.0,58.0,1164.0,CARDIO,25.3,2.6,17.4,5111.999999999999,168.0,49.1,,0.0,39,3.94
43.0,MALE,178.0,136.0,59.0,747.0,YOGA,27.1,2.4,19.86,3996.000000000001,183.0,66.5,,0.0,7,1.59
31.0,MALE,168.0,135.0,68.0,446.0,CARDIO,20.5,3.4,20.27,2160.0,193.0,75.5,,0.0,10,0.94
24.0,MALE,177.0,154.0,65.0,1491.0,HIIT,11.3,3.5,27.53,6336.0,179.0,88.2,,0.0,17,4.3
20.0,MALE,184.0,121.0,73.0,885.0,YOGA,25.0,3.3,24.42,4788.000000000001,175.0,74.8,,0.0,38,2.2
40.0,FEMALE,173.0,130.0,67.0,566.0,YOGA,29.2,1.9,28.2,3132.0,160.0,72.2,,0.0,29,1.37
35.0,MALE,184.0,160.0,63.0,1241.0,CARDIO,21.9,3.7,23.64,5076.0,163.0,62.8,,0.0,29,4.11
55.0,MALE,178.0,122.0,52.0,719.0,CARDIO,23.3,2.4,26.43,4283.999999999999,179.0,84.7,,0.0,4,1.53
52.0,MALE,198.0,148.0,51.0,388.0,CARDIO,27.3,2.4,40.79,1908.0,169.0,116.5,,0.0,0,0.83
32.0,MALE,174.0,137.0,50.0,1047.0,CARDIO,26.7,3.3,21.0,5003.999999999999,192.0,77.4,,0.0,4,2.23
42.0,FEMALE,175.0,139.0,67.0,732.0,YOGA,25.7,2.0,27.78,4211.999999999999,162.0,72.9,,0.0,31,1.77
54.0,FEMALE,186.0,166.0,73.0,807.0,CARDIO,32.5,1.9,23.1,3888.000000000001,159.0,58.4,,0.0,14,1.96
45.0,FEMALE,199.0,133.0,58.0,999.0,YOGA,15.3,2.7,27.11,6011.999999999999,154.0,64.3,,0.0,38,2.68
27.0,MALE,169.0,153.0,62.0,1363.0,STRENGTH_TRAINING,12.7,3.5,25.54,5832.0,187.0,89.3,,0.0,20,3.94
56.0,MALE,163.0,168.0,51.0,1148.0,YOGA,22.6,2.3,34.8,4968.0,161.0,90.2,,0.0,31,3.8
34.0,FEMALE,178.0,150.0,56.0,847.0,CARDIO,30.9,2.4,22.48,4068.0,162.0,59.0,,0.0,13,2.06
56.0,MALE,187.0,159.0,65.0,858.0,CARDIO,22.6,3.3,16.97,3924.000000000001,186.0,58.7,,0.0,6,2.27
39.0,MALE,180.0,161.0,70.0,1116.0,STRENGTH_TRAINING,29.8,3.0,38.49,4536.0,182.0,127.5,,0.0,32,3.72
43.0,FEMALE,173.0,137.0,68.0,875.0,YOGA,28.1,2.6,29.69,5111.999999999999,152.0,68.6,,0.0,33,2.37
42.0,FEMALE,192.0,149.0,74.0,717.0,STRENGTH_TRAINING,27.4,1.9,24.22,3852.0,153.0,56.7,,0.0,0,1.39
34.0,FEMALE,169.0,144.0,64.0,958.0,YOGA,27.8,1.8,20.36,4788.000000000001,178.0,64.5,,0.0,24,2.55
30.0,FEMALE,178.0,138.0,71.0,1228.0,CARDIO,19.5,2.7,26.66,6408.0,152.0,61.6,,0.0,25,2.6
37.0,MALE,189.0,127.0,60.0,859.0,YOGA,26.4,3.2,22.67,4428.0,182.0,75.1,,0.0,6,1.83
42.0,MALE,181.0,147.0,50.0,888.0,CARDIO,27.3,3.3,21.29,4392.0,193.0,79.3,,0.0,33,2.65
21.0,FEMALE,162.0,127.0,70.0,756.0,CARDIO,34.2,1.8,25.72,4283.999999999999,168.0,72.6,,0.0,31,1.84
27.0,MALE,196.0,150.0,56.0,792.0,HIIT,29.1,2.1,26.54,3455.9999999999995,170.0,76.7,,0.0,19,1.86
20.0,FEMALE,177.0,122.0,69.0,659.0,HIIT,32.4,2.5,17.05,3888.000000000001,161.0,44.2,,0.0,21,1.18
58.0,FEMALE,170.0,122.0,57.0,406.0,YOGA,27.0,2.7,19.55,2664.0,170.0,56.5,,0.0,37,1.1
35.0,MALE,161.0,163.0,59.0,986.0,CARDIO,28.4,3.1,37.98,3960.0,163.0,100.9,,0.0,7,2.63
53.0,FEMALE,171.0,141.0,54.0,711.0,STRENGTH_TRAINING,27.0,1.8,23.23,4032.0,155.0,55.8,,0.0,14,1.38
39.0,MALE,165.0,136.0,58.0,1010.0,CARDIO,27.4,3.7,15.65,4860.0,193.0,58.3,,0.0,10,2.15
51.0,MALE,199.0,155.0,74.0,1128.0,STRENGTH_TRAINING,26.9,3.5,15.51,5292.0,177.0,48.6,,0.0,26,3.0
25.0,MALE,188.0,136.0,74.0,1451.0,YOGA,13.8,3.5,21.49,6983.999999999999,195.0,81.7,,0.0,3,3.05
57.0,MALE,189.0,133.0,50.0,1159.0,YOGA,12.7,3.5,29.97,6336.0,169.0,85.6,,0.0,34,3.41
36.0,FEMALE,161.0,128.0,51.0,1043.0,STRENGTH_TRAINING,18.2,2.7,20.28,5868.0,172.0,60.0,,0.0,23,2.2
59.0,MALE,168.0,149.0,68.0,915.0,STRENGTH_TRAINING,29.5,2.9,44.26,4464.0,169.0,126.4,,0.0,29,3.05
58.0,FEMALE,161.0,140.0,63.0,662.0,CARDIO,26.0,2.5,23.8,3780.0,178.0,75.4,,0.0,38,2.24
54.0,FEMALE,188.0,131.0,69.0,996.0,YOGA,16.5,2.7,22.48,6083.999999999999,169.0,64.2,,0.0,28,2.39
23.0,FEMALE,192.0,156.0,59.0,1069.0,CARDIO,31.1,2.5,24.84,4932.0,162.0,65.2,,0.0,12,2.08
43.0,FEMALE,169.0,151.0,58.0,673.0,STRENGTH_TRAINING,34.6,2.6,25.44,3564.0,166.0,70.1,,0.0,34,2.3
51.0,MALE,193.0,130.0,59.0,779.0,HIIT,21.0,3.4,32.75,4356.0,177.0,102.6,,0.0,38,2.31
23.0,MALE,167.0,139.0,55.0,879.0,HIIT,20.2,3.1,28.78,4140.0,193.0,107.2,,0.0,16,2.56
54.0,FEMALE,196.0,154.0,66.0,1220.0,HIIT,15.3,2.7,18.45,6336.0,175.0,56.5,,0.0,21,2.57
50.0,FEMALE,192.0,166.0,74.0,911.0,STRENGTH_TRAINING,25.5,2.2,20.11,4392.0,175.0,61.6,,0.0,3,2.2
39.0,MALE,165.0,165.0,55.0,1198.0,CARDIO,29.1,2.8,26.68,4752.0,175.0,81.7,,0.0,18,3.52
38.0,FEMALE,199.0,130.0,53.0,481.0,YOGA,32.2,2.3,30.68,2664.0,158.0,76.6,,0.0,37,1.31
23.0,MALE,178.0,127.0,69.0,698.0,STRENGTH_TRAINING,26.8,3.4,36.45,3600.0,179.0,116.8,,0.0,27,1.86
23.0,FEMALE,191.0,123.0,52.0,1107.0,HIIT,17.6,2.7,23.77,6480.0,159.0,60.1,,0.0,9,2.12
21.0,MALE,186.0,146.0,72.0,803.0,CARDIO,27.8,3.6,31.31,3600.0,173.0,93.7,,0.0,24,1.88
47.0,FEMALE,160.0,163.0,68.0,756.0,YOGA,26.6,2.1,16.66,3708.000000000001,158.0,41.6,,0.0,2,1.83
28.0,FEMALE,192.0,159.0,67.0,1582.0,YOGA,17.0,2.7,17.2,7164.0,179.0,55.1,,0.0,26,3.79
47.0,MALE,199.0,157.0,73.0,552.0,STRENGTH_TRAINING,24.9,3.0,41.03,2555.9999999999995,176.0,127.1,,0.0,30,1.47
48.0,FEMALE,191.0,166.0,53.0,1001.0,STRENGTH_TRAINING,26.1,2.0,26.99,4824.0,160.0,69.1,,0.0,7,2.42
41.0,FEMALE,164.0,149.0,57.0,898.0,YOGA,29.2,2.3,22.06,4824.0,174.0,66.8,,0.0,8,2.18
26.0,MALE,176.0,163.0,66.0,1031.0,YOGA,23.2,3.1,40.52,4140.0,176.0,125.5,,0.0,27,3.42
20.0,FEMALE,167.0,167.0,54.0,893.0,HIIT,25.4,1.5,28.56,3852.0,158.0,71.3,,0.0,20,2.37
48.0,MALE,193.0,167.0,62.0,876.0,YOGA,21.4,2.9,49.84,3816.0,161.0,129.2,,0.0,22,2.55
57.0,MALE,168.0,146.0,74.0,795.0,STRENGTH_TRAINING,27.6,2.2,27.84,3960.0,186.0,96.3,,0.0,28,2.65
54.0,FEMALE,182.0,140.0,50.0,454.0,CARDIO,25.2,1.5,28.46,2591.9999999999995,154.0,67.5,,0.0,13,0.88
53.0,FEMALE,194.0,139.0,62.0,1107.0,HIIT,19.7,2.7,26.81,6372.0,155.0,64.4,,0.0,5,2.13
41.0,FEMALE,166.0,123.0,53.0,576.0,HIIT,25.9,2.4,26.33,3744.000000000001,157.0,64.9,,0.0,21,1.23
48.0,FEMALE,174.0,130.0,71.0,433.0,YOGA,33.0,1.8,18.98,2664.0,166.0,52.3,,0.0,10,0.84
23.0,FEMALE,179.0,132.0,73.0,911.0,CARDIO,34.0,1.9,23.6,4968.0,155.0,56.7,,0.0,19,1.95
19.0,FEMALE,184.0,128.0,63.0,864.0,HIIT,34.4,1.6,17.61,4860.0,163.0,46.8,,0.0,30,2.11
37.0,FEMALE,162.0,123.0,52.0,621.0,STRENGTH_TRAINING,33.7,1.7,22.44,3636.0,177.0,70.3,,0.0,4,1.21
45.0,MALE,183.0,131.0,54.0,1102.0,YOGA,11.4,3.5,26.08,6120.0,176.0,80.8,,0.0,35,3.24
28.0,FEMALE,193.0,128.0,56.0,1242.0,STRENGTH_TRAINING,16.7,2.7,24.89,6983.999999999999,150.0,56.0,,0.0,36,3.33
21.0,MALE,181.0,132.0,50.0,944.0,YOGA,24.3,3.3,29.89,4680.0,184.0,101.2,,0.0,32,2.51
32.0,FEMALE,170.0,167.0,72.0,1378.0,HIIT,15.7,2.7,22.96,5940.0,157.0,56.6,,0.0,21,3.63
23.0,FEMALE,167.0,145.0,61.0,594.0,YOGA,25.2,2.1,13.36,2951.9999999999995,175.0,40.9,,0.0,27,1.79
47.0,MALE,198.0,157.0,60.0,598.0,CARDIO,28.7,3.5,46.94,2772.0,165.0,127.8,,0.0,1,1.28
55.0,FEMALE,194.0,161.0,73.0,927.0,STRENGTH_TRAINING,30.5,2.0,15.92,4608.0,176.0,49.3,,0.0,18,1.98
19.0,FEMALE,197.0,132.0,57.0,1234.0,CARDIO,18.0,2.7,24.2,6732.0,163.0,64.3,,0.0,24,2.61
32.0,MALE,167.0,158.0,74.0,1025.0,STRENGTH_TRAINING,29.3,2.5,18.79,4248.0,162.0,49.3,,0.0,21,3.01
28.0,FEMALE,196.0,147.0,55.0,500.0,STRENGTH_TRAINING,31.7,1.9,24.01,2448.0000000000005,162.0,63.0,,0.0,13,0.97
25.0,FEMALE,186.0,138.0,71.0,711.0,YOGA,31.9,2.4,14.74,3708.000000000001,167.0,41.1,,0.0,9,1.38
43.0,FEMALE,187.0,143.0,51.0,965.0,HIIT,32.9,2.2,13.38,5400.0,174.0,40.5,,0.0,20,2.07
22.0,MALE,199.0,138.0,68.0,691.0,HIIT,21.2,3.5,27.05,3276.0,162.0,71.0,,0.0,24,1.61
23.0,FEMALE,193.0,168.0,69.0,1336.0,CARDIO,16.8,2.7,23.21,5724.0,162.0,60.9,,0.0,8,3.2
43.0,FEMALE,191.0,132.0,69.0,1117.0,YOGA,19.8,2.7,23.48,6768.0,166.0,64.7,,0.0,17,2.36
21.0,FEMALE,174.0,132.0,73.0,706.0,HIIT,34.2,2.2,17.44,3852.0,171.0,51.0,,0.0,7,1.38
36.0,FEMALE,176.0,147.0,63.0,1213.0,STRENGTH_TRAINING,19.4,2.7,18.42,5940.0,177.0,57.7,,0.0,18,2.56
37.0,MALE,192.0,121.0,50.0,992.0,STRENGTH_TRAINING,24.5,2.8,23.22,5364.0,182.0,76.9,,0.0,18,2.32
50.0,MALE,175.0,129.0,59.0,1181.0,YOGA,14.3,3.5,25.7,6660.0,177.0,80.5,,0.0,14,2.48
37.0,FEMALE,188.0,141.0,65.0,726.0,CARDIO,25.5,2.4,24.21,3708.000000000001,174.0,73.3,,0.0,16,1.54
29.0,FEMALE,168.0,132.0,53.0,878.0,YOGA,26.5,2.6,19.88,4788.000000000001,157.0,49.0,,0.0,20,1.87
18.0,MALE,192.0,128.0,60.0,725.0,CARDIO,24.1,2.6,29.5,3708.000000000001,197.0,114.5,,0.0,10,1.54
43.0,MALE,188.0,152.0,65.0,1189.0,YOGA,12.4,3.5,25.56,5688.000000000001,178.0,81.0,,0.0,35,3.5
31.0,FEMALE,172.0,133.0,69.0,811.0,STRENGTH_TRAINING,27.6,1.8,17.27,4392.0,176.0,53.5,,0.0,39,2.2
55.0,MALE,180.0,167.0,50.0,637.0,YOGA,23.6,3.0,18.46,2772.0,168.0,52.1,,0.0,17,1.86
54.0,FEMALE,180.0,139.0,65.0,475.0,HIIT,26.6,2.1,30.34,2736.0,152.0,70.1,,0.0,7,0.92
28.0,MALE,164.0,134.0,68.0,951.0,HIIT,24.9,3.7,27.43,4644.0,178.0,86.9,,0.0,25,2.22
53.0,MALE,169.0,151.0,70.0,815.0,YOGA,27.9,2.8,23.7,3924.000000000001,176.0,73.4,,0.0,38,3.04
30.0,MALE,165.0,152.0,71.0,1104.0,CARDIO,26.6,2.1,32.66,4752.0,166.0,90.0,,0.0,20,3.23
20.0,MALE,172.0,136.0,58.0,1287.0,CARDIO,10.5,3.5,23.25,6192.0,192.0,85.7,,0.0,15,2.97
50.0,FEMALE,160.0,143.0,58.0,470.0,STRENGTH_TRAINING,29.9,2.7,29.3,2628.0,155.0,70.4,,0.0,19,1.26
23.0,MALE,179.0,149.0,58.0,942.0,STRENGTH_TRAINING,27.0,3.4,19.73,4140.0,171.0,57.7,,0.0,2,2.51
27.0,MALE,167.0,132.0,66.0,494.0,CARDIO,25.3,2.3,24.44,2448.0000000000005,176.0,75.7,,0.0,6,1.05
22.0,FEMALE,169.0,166.0,61.0,1519.0,YOGA,17.0,2.7,26.75,6588.000000000001,152.0,61.8,,0.0,24,4.01
40.0,MALE,168.0,167.0,74.0,1497.0,STRENGTH_TRAINING,13.1,3.5,25.92,5868.0,176.0,80.3,,0.0,23,4.33
27.0,MALE,162.0,135.0,62.0,950.0,CARDIO,29.7,3.5,36.95,4608.0,168.0,104.3,,0.0,0,2.03
19.0,FEMALE,170.0,121.0,57.0,883.0,CARDIO,25.9,1.9,26.32,5256.0,158.0,65.7,,0.0,14,1.71
30.0,MALE,171.0,136.0,65.0,494.0,YOGA,23.9,2.6,31.32,2376.0,196.0,120.3,,0.0,16,1.15
57.0,FEMALE,169.0,151.0,67.0,713.0,HIIT,29.1,2.6,21.06,3780.0,157.0,51.9,,0.0,0,1.73
19.0,FEMALE,184.0,162.0,50.0,1336.0,CARDIO,17.9,2.7,23.98,5940.0,157.0,59.1,,0.0,18,3.53
37.0,FEMALE,184.0,127.0,50.0,876.0,STRENGTH_TRAINING,26.5,2.1,21.84,4968.0,175.0,66.9,,0.0,37,2.37
18.0,FEMALE,170.0,122.0,61.0,573.0,YOGA,26.8,1.7,21.84,3384.0,175.0,66.9,,0.0,14,1.11
54.0,MALE,195.0,131.0,55.0,921.0,YOGA,22.9,2.6,28.56,5111.999999999999,166.0,78.7,,0.0,6,1.95
26.0,FEMALE,198.0,139.0,58.0,1307.0,YOGA,19.8,2.7,24.07,6768.0,161.0,62.4,,0.0,5,2.51
34.0,MALE,185.0,135.0,72.0,713.0,HIIT,27.3,3.2,34.92,3455.9999999999995,171.0,102.1,,0.0,28,1.9
26.0,MALE,173.0,133.0,54.0,549.0,HIIT,26.6,2.3,12.97,2700.0,200.0,51.9,,0.0,4,1.17
28.0,MALE,198.0,135.0,65.0,980.0,STRENGTH_TRAINING,28.2,3.0,14.57,4752.0,200.0,58.3,,0.0,31,2.61
32.0,MALE,199.0,168.0,67.0,1783.0,STRENGTH_TRAINING,10.6,3.5,24.36,6948.0,192.0,89.8,,0.0,29,5.84
41.0,MALE,160.0,162.0,66.0,634.0,YOGA,28.6,3.2,30.19,2844.0000000000005,183.0,101.1,,0.0,23,1.86
55.0,MALE,163.0,168.0,67.0,640.0,STRENGTH_TRAINING,25.9,2.6,40.09,2772.0,172.0,118.6,,0.0,21,1.87
52.0,MALE,189.0,152.0,50.0,895.0,CARDIO,23.4,3.2,24.78,4283.999999999999,185.0,84.8,,0.0,39,2.66
47.0,MALE,171.0,149.0,68.0,531.0,HIIT,28.2,3.5,25.54,2591.9999999999995,177.0,80.0,,0.0,25,1.56
48.0,MALE,194.0,131.0,71.0,681.0,YOGA,28.0,2.8,21.83,3780.0,183.0,73.1,,0.0,35,1.69
22.0,MALE,172.0,134.0,57.0,914.0,YOGA,28.5,2.7,41.56,4464.0,168.0,117.3,,0.0,38,2.73
31.0,FEMALE,190.0,137.0,52.0,863.0,CARDIO,26.2,1.8,26.47,4536.0,171.0,77.4,,0.0,7,1.67
28.0,FEMALE,197.0,147.0,74.0,831.0,CARDIO,34.7,2.2,26.14,4068.0,167.0,72.9,,0.0,2,1.62
26.0,FEMALE,182.0,142.0,54.0,816.0,CARDIO,34.6,2.6,31.64,4140.0,150.0,71.2,,0.0,23,1.75
51.0,MALE,163.0,133.0,72.0,1027.0,CARDIO,11.8,3.5,33.61,5616.000000000001,162.0,88.2,,0.0,35,3.02
29.0,FEMALE,175.0,149.0,57.0,976.0,YOGA,25.7,1.9,23.33,4716.000000000001,180.0,75.6,,0.0,22,2.6
52.0,FEMALE,166.0,152.0,68.0,1135.0,HIIT,15.8,2.7,23.79,5976.0,156.0,57.9,,0.0,18,2.99
52.0,FEMALE,181.0,164.0,67.0,753.0,HIIT,34.9,2.0,28.28,3672.0,158.0,70.6,,0.0,30,2.3
18.0,MALE,188.0,134.0,67.0,693.0,CARDIO,25.6,2.7,44.1,3384.0,164.0,118.6,,0.0,0,1.47
57.0,MALE,170.0,126.0,70.0,705.0,STRENGTH_TRAINING,23.6,3.0,14.07,4068.0,199.0,55.7,,0.0,4,1.5
39.0,MALE,192.0,134.0,50.0,656.0,YOGA,22.9,2.4,27.18,3204.0,194.0,102.3,,0.0,24,1.53
46.0,MALE,188.0,161.0,64.0,1044.0,HIIT,22.6,3.4,20.76,4716.000000000001,187.0,72.6,,0.0,10,2.77
25.0,FEMALE,198.0,165.0,67.0,784.0,CARDIO,31.6,1.9,22.6,3420.0,168.0,63.8,,0.0,8,1.53
28.0,FEMALE,171.0,157.0,74.0,479.0,STRENGTH_TRAINING,29.2,2.3,24.13,2196.0,167.0,67.3,,0.0,33,1.63
58.0,FEMALE,166.0,165.0,56.0,1463.0,STRENGTH_TRAINING,19.8,2.7,23.75,7092.0,158.0,59.3,,0.0,13,3.52
54.0,FEMALE,198.0,163.0,65.0,836.0,CARDIO,31.8,2.1,28.68,4103.999999999999,157.0,70.7,,0.0,36,2.28
31.0,MALE,185.0,130.0,65.0,1230.0,YOGA,14.0,3.5,30.43,6192.0,169.0,86.9,,0.0,23,2.85
47.0,MALE,199.0,148.0,64.0,557.0,HIIT,22.9,3.0,27.2,2736.0,190.0,98.2,,0.0,6,1.18
52.0,MALE,168.0,150.0,55.0,965.0,STRENGTH_TRAINING,20.8,2.3,24.23,4680.0,162.0,63.6,,0.0,31,3.19
38.0,FEMALE,193.0,144.0,58.0,727.0,HIIT,29.9,2.4,16.01,3636.0,168.0,45.2,,0.0,16,1.55
54.0,MALE,172.0,143.0,56.0,736.0,HIIT,23.1,2.3,44.66,3744.000000000001,162.0,117.2,,0.0,8,1.95
22.0,MALE,195.0,138.0,63.0,1017.0,STRENGTH_TRAINING,22.0,2.2,35.47,4824.0,174.0,107.4,,0.0,21,2.37
36.0,FEMALE,184.0,121.0,60.0,514.0,CARDIO,34.5,2.2,18.65,3060.0,178.0,59.1,,0.0,1,0.84
31.0,FEMALE,183.0,141.0,70.0,402.0,STRENGTH_TRAINING,29.4,2.4,19.82,2051.9999999999995,164.0,53.3,,0.0,39,1.09
43.0,MALE,176.0,139.0,65.0,812.0,STRENGTH_TRAINING,21.7,2.1,17.39,4248.0,163.0,46.2,,0.0,16,1.89
21.0,MALE,161.0,152.0,74.0,1104.0,YOGA,22.0,2.1,25.85,4752.0,161.0,67.0,,0.0,9,2.93
42.0,MALE,172.0,127.0,55.0,1113.0,HIIT,11.4,3.5,27.55,6372.0,177.0,86.3,,0.0,2,2.33
59.0,MALE,190.0,144.0,71.0,1418.0,CARDIO,15.0,3.5,30.66,7164.0,167.0,85.5,,0.0,20,3.28
42.0,MALE,188.0,165.0,65.0,1127.0,HIIT,22.7,3.4,20.07,4968.0,187.0,70.2,,0.0,2,2.99
35.0,MALE,187.0,128.0,69.0,718.0,STRENGTH_TRAINING,23.3,3.4,48.43,3672.0,162.0,127.1,,0.0,22,1.68
57.0,FEMALE,186.0,153.0,65.0,723.0,CARDIO,31.6,1.8,27.11,3780.0,167.0,75.6,,0.0,12,1.41
25.0,FEMALE,174.0,142.0,61.0,852.0,CARDIO,27.9,2.2,22.99,4320.0,165.0,62.6,,0.0,32,2.06
56.0,FEMALE,190.0,124.0,66.0,1066.0,CARDIO,16.1,2.7,23.79,6876.0,153.0,55.7,,0.0,19,1.87
57.0,MALE,199.0,144.0,54.0,862.0,CARDIO,21.6,2.8,31.74,4356.0,174.0,96.1,,0.0,1,1.83
31.0,FEMALE,174.0,127.0,74.0,883.0,YOGA,28.1,2.3,29.23,5003.999999999999,162.0,76.7,,0.0,31,2.14
49.0,MALE,192.0,135.0,62.0,762.0,CARDIO,21.1,3.5,16.01,4103.999999999999,189.0,57.2,,0.0,32,2.02
55.0,MALE,179.0,167.0,57.0,992.0,STRENGTH_TRAINING,20.2,2.1,21.34,4320.0,181.0,69.9,,0.0,0,2.62
50.0,FEMALE,171.0,164.0,73.0,760.0,YOGA,33.0,2.4,21.67,3708.000000000001,177.0,67.9,,0.0,17,2.04
40.0,MALE,196.0,134.0,54.0,1445.0,STRENGTH_TRAINING,10.7,3.5,25.14,7056.0,187.0,87.9,,0.0,34,4.24
32.0,MALE,168.0,120.0,61.0,818.0,STRENGTH_TRAINING,27.8,2.8,26.22,4464.0,198.0,102.8,,0.0,39,2.44
50.0,FEMALE,182.0,141.0,58.0,838.0,HIIT,33.0,2.2,23.02,4752.0,150.0,51.8,,0.0,35,2.29
42.0,FEMALE,167.0,122.0,52.0,1005.0,CARDIO,17.7,2.7,23.41,6588.000000000001,157.0,57.7,,0.0,9,1.93
34.0,FEMALE,191.0,157.0,52.0,636.0,CARDIO,28.1,2.3,23.28,2916.0,169.0,66.5,,0.0,0,1.54
50.0,MALE,173.0,133.0,50.0,764.0,STRENGTH_TRAINING,21.5,3.6,36.8,4176.0,161.0,95.4,,0.0,10,1.62
19.0,FEMALE,186.0,155.0,74.0,907.0,CARDIO,32.4,1.6,27.03,4211.999999999999,160.0,69.2,,0.0,7,1.77
31.0,FEMALE,184.0,137.0,71.0,699.0,YOGA,31.0,1.5,23.88,3672.0,167.0,66.6,,0.0,5,1.36
57.0,MALE,172.0,166.0,67.0,1290.0,HIIT,13.3,3.5,30.63,5652.0,165.0,83.4,,0.0,18,3.73
57.0,FEMALE,180.0,160.0,73.0,1001.0,CARDIO,25.1,1.7,14.3,5003.999999999999,175.0,43.8,,0.0,1,2.42
56.0,FEMALE,190.0,137.0,61.0,1227.0,CARDIO,19.6,2.7,22.48,7164.0,169.0,64.2,,0.0,22,2.6
23.0,FEMALE,196.0,122.0,58.0,354.0,YOGA,25.7,2.7,16.8,2088.0,162.0,44.1,,0.0,24,0.63
23.0,MALE,164.0,129.0,58.0,1327.0,HIIT,11.8,3.5,23.93,6732.0,191.0,87.3,,0.0,1,2.79
20.0,MALE,172.0,168.0,67.0,1035.0,YOGA,24.0,3.2,21.48,4032.0,160.0,55.0,,0.0,15,3.02
24.0,MALE,187.0,158.0,67.0,1364.0,STRENGTH_TRAINING,10.0,3.5,28.77,5652.0,174.0,87.1,,0.0,35,5.0
25.0,MALE,184.0,166.0,56.0,1260.0,STRENGTH_TRAINING,25.0,3.0,25.69,4968.0,161.0,66.6,,0.0,39,4.69
59.0,FEMALE,194.0,120.0,53.0,929.0,CARDIO,18.8,2.7,19.5,6192.0,176.0,60.4,,0.0,1,1.49
32.0,MALE,198.0,146.0,62.0,883.0,HIIT,28.2,2.1,37.74,3960.0,183.0,126.4,,0.0,36,2.64
46.0,MALE,166.0,146.0,66.0,542.0,STRENGTH_TRAINING,28.8,3.5,33.38,2700.0,163.0,88.7,,0.0,18,1.59
24.0,FEMALE,105.0,91.0,55.0,25.0,MOBILITY_STATIC,,,23.24,500.351,158.0,58.0,52.0,0.0,20,0.05
27.0,FEMALE,169.0,144.0,55.0,579.0,TREADMILL_RUNNING,,,23.24,3947.839,158.0,59.0,52.0,6719.89990234375,15,1.5
24.0,FEMALE,183.0,175.0,55.0,456.0,TREADMILL_RUNNING,,,23.24,2345.851,158.0,58.0,52.0,5692.60009765625,11,1.07
27.0,FEMALE,142.0,105.0,55.0,120.0,STRENGTH_TRAINING,,,23.24,1562.464,158.0,59.0,52.0,0.0,24,0.25
24.0,FEMALE,160.0,143.0,55.0,149.0,INDOOR_CYCLING,,,23.24,1044.351,158.0,58.0,52.0,0.0,10,0.35
25.0,FEMALE,170.0,146.0,55.0,341.0,STRENGTH_TRAINING,,,23.24,2108.841,158.0,66.0,52.0,0.0,8,0.8
23.0,FEMALE,171.0,143.0,55.0,432.0,TREADMILL_RUNNING,,,23.24,3021.099,158.0,58.0,52.0,5783.0,16,1.12
25.0,FEMALE,165.0,122.0,55.0,202.0,STRENGTH_TRAINING,,,23.24,1772.341,158.0,66.0,52.0,0.0,8,0.38
25.0,FEMALE,158.0,135.0,55.0,326.0,STRENGTH_TRAINING,,,23.24,2241.841,158.0,66.0,52.0,0.0,11,0.77
25.0,FEMALE,141.0,123.0,55.0,94.0,STRENGTH_TRAINING,,,23.24,771.468,158.0,66.0,52.0,0.0,4,0.22
26.0,FEMALE,155.0,115.0,55.0,197.0,STRENGTH_TRAINING,,,23.24,2055.214,158.0,59.0,52.0,0.0,27,0.46
23.0,FEMALE,157.0,136.0,55.0,219.0,STRENGTH_TRAINING,,,23.24,1725.975,158.0,58.0,52.0,0.0,21,0.57
26.0,FEMALE,123.0,110.0,55.0,103.0,WALKING,,,23.24,979.713,158.0,66.0,52.0,968.4000244140624,38,0.34
24.0,FEMALE,184.0,173.0,55.0,206.0,TREADMILL_RUNNING,,,23.24,1070.849,158.0,58.0,52.0,2115.699951171875,32,0.61
25.0,FEMALE,128.0,103.0,55.0,89.0,MOBILITY_STATIC,,,23.24,1001.592,158.0,66.0,52.0,0.0,8,0.17
24.0,FEMALE,186.0,170.0,55.0,648.0,TREADMILL_RUNNING,,,23.24,3550.725,158.0,58.0,52.0,7613.2001953125,28,1.91
26.0,FEMALE,144.0,106.0,55.0,179.0,STRENGTH_TRAINING,,,23.24,2161.839,158.0,59.0,52.0,0.0,13,0.34
23.0,FEMALE,178.0,159.0,55.0,348.0,RUNNING,,,23.24,2038.474,158.0,58.0,52.0,5188.5,38,1.15
25.0,FEMALE,154.0,128.0,55.0,52.0,STRENGTH_TRAINING,,,23.24,406.841,158.0,66.0,52.0,0.0,0,0.1
25.0,FEMALE,169.0,143.0,55.0,300.0,INDOOR_CYCLING,,,23.24,1807.715,158.0,66.0,52.0,0.0,18,0.78
